Tweets,AuthorID,label,data_type
Me after a basic one hand https://t.co/5zYuMFh3B2 https://t.co/opMBMsMWaI,35936474,2,train
@SlayYoung23 I think my move kept others up at night.,35936474,2,train
@waldorfsfinest @Krisplashed Stay in denial if that helps u,35936474,2,train
A word https://t.co/78Dpk5taWj,35936474,2,val
https://t.co/INccQIe8Ii https://t.co/hh6UEoLqmI,35936474,2,val
This where I’m at with it https://t.co/piawO6YN2f,35936474,2,val
"@MicahAdams13 When you say pantheon, what do u mean?",35936474,2,train
Are u born with any skills or talents?,35936474,2,train
Is Legacy is more about your narrative than your actual performance?,35936474,2,train
🔥🔥🔥 https://t.co/C6LqHH75dO,35936474,2,train
Thank you for setting a great example and playing the game with supreme skill @DeMar_DeRozan,35936474,2,val
Every win counts my boy… https://t.co/N3iVH6RYud,35936474,2,val
Way to lead us tonight 24…,35936474,2,train
Nets fans were loud in the barc….I mean the garden tonight,35936474,2,val
Wise words from a vc og on @boardroom https://t.co/47bYkD6xTW,35936474,2,train
https://t.co/ho6mqRpbTY https://t.co/aCWjktxaX2,35936474,2,train
"That’s love god, I appreciate you… https://t.co/MEbBWrgkac",35936474,2,train
@CFish4eva Laugh a little,35936474,2,train
"we got a lot to discuss on this week's ETCS, lock in https://t.co/lPgJqu1Rll",35936474,2,train
Great new campaign from @weedmaps ⬇️ https://t.co/8T68wW5Ae4,35936474,2,train
"Man was a viral HOH high school dunk phenom, still working his way to the League, but lemme go get that dunk contest trophy right quick and bring it back to life!!! Unreal #macmclung",42562446,3,train
⌚️ yessir get you one @Dame_Lillard  congrats!!! Hahaha he said he retiring from it with the trophy in the hand 😂😂 I feel you,42562446,3,train
"@BigTenNetwork @BTNJourney @HuskerHoops @KeiseiTominaga Love it, Keisei!",42562446,3,train
Just another day with a couple 🐐🐐's!! Amazing day on set with @CarMax and some legends of the game...@Candace_Parker @S10Bird. The honor was all mine 🙌🏽 https://t.co/S32bykFkrN https://t.co/oJHKVOcKCt,42562446,3,train
@DavidDTSS Aye brother man! This Is so Dope…what schoooooooooooooooooool????,42562446,3,train
Love me a good throwback!! @Rakuten got another one for the #SuperBowl 🤣📚 https://t.co/bJRPg7B1f6 https://t.co/D1iYUU5LTm,42562446,3,train
Congrats @KingJames …legendary stuff right there 🫡 #38388,42562446,3,train
"A dream come true for a game I've grown to love!! Thank you @ChampionsTour for the honor of being named Ambassador of Golf. Proud to work with the @PGATOUR to help make golf more accessible to all, and thrilled to bring @UnderratedGolf to the legendary Firestone Country Club 🙌🏽 https://t.co/149uhRF7Au",42562446,3,train
That boy gooooood! https://t.co/7clOKbWGGm,42562446,3,train
Yessir fellas!!!!! #DubNation https://t.co/z9hqeaXs14,42562446,3,val
@CABrownTV Love the moves!! 😂😂,42562446,3,val
"Honored to speak with Denise Woodard, founder &amp; CEO of @PartakeFoods 🙌🏽 Allergy-friendly foods that are safe (and 🔥🔥🔥!!) for everyone. S/o to 
@Rakuten helping us support Black-owned businesses. Shop with a purpose during Black History Month 🙌🏽 https://t.co/EAGw0Ui8eU https://t.co/dqPDLbDNwI",42562446,3,train
Appreciate @CDWCorp for our eSports Experience at the Curry Cup 🙌🏽 https://t.co/K9Y7t137Aa,42562446,3,train
"And that’s a WRAP!! 🎬 Unbelievable to see this journey finally on the big screen... #UnderratedFilm is a culmination of hard work, wins and losses, and a great team around me. LOVE to @sundancefest and I can’t wait for y’all to see it...coming soon!! https://t.co/Q1uliMfxlh https://t.co/6xWraPKT0U",42562446,3,train
@BostonSchools @tbaupdates @AthleticsBPS Buckets!!,42562446,3,train
Welcome back @azzi_35 🙌🏽 https://t.co/2VLTcTEGoE,42562446,3,train
Sports man! Sheesh. Can’t help but feel the emotions in that Stadium 🙏🏽 https://t.co/Yx4aFcCos2,42562446,3,val
"More fun days with @callawaygolf on the way (just with a healthy shoulder 😅)!! Loving the continued impact we make on the course, from innovative products to working together on @UnderratedGolf. Couldn't be more excited to continue this partnership with the squad 🙌🏽⛳️ https://t.co/RkItTEq4g5 https://t.co/JQIvi82dXN",42562446,3,train
"1,2,3…4! Next stop —-&gt; 2023! Great win fellas 😤

#dubnation https://t.co/cmlK1e7V0c",42562446,3,train
@TheCurryVault Appreciate the help getting the hardware back 🙌🏽,42562446,3,train
"Them boys turned up one time! #dubnation💙💛

If you don’t like that, you don’t like basketball!! https://t.co/cBTYSPa5Hg",42562446,3,train
Always nice to have options 👀 https://t.co/CfjfwVgTnr,42562446,3,train
@justwsports Yes she is!,42562446,3,train
"10 years!!! Unbelievable journey so far w/ @ayeshacurry and @eatlearnplay. Our 10th #ChristmaswiththeCurrys brought together local families and heroes for the city of Oakland. Thank you to @kpthrive, @Workday and Aneel Bhusri, all our partners and volunteers for the support 🙌🏽​🎄 https://t.co/PTVwZyaxxp",42562446,3,train
Made for the moment @neymarjr 🔥,42562446,3,val
My holiday shopping always goes down to the wire… s/o to @rakuten for the clutch savings at thousands of stores!! 😂🎅🏽 https://t.co/KMX0Y6qw8R https://t.co/ryT3LNTP3X,42562446,3,train
I’ll take the fine! Good win Dubs! https://t.co/dKAYlARGDk,42562446,3,train
@warriors 😂😂😂,42562446,3,train
Gotta rest up for Black Friday 😂 Shop @Rakuten for all the deals this weekend!! https://t.co/F8D5ISw7Cr https://t.co/e3IijtJvBH,42562446,3,train
Proud to shop for a purpose w/ @scotchporter in our mission to support black-owned businesses!! Appreciate Calvin Quallis for joining me to discuss his journey. Support Scotch Porter and other black-owned businesses on @rakuten this holiday season 🙌🏽https://t.co/PMWkXhBZt0 https://t.co/mNan8N2SGi,42562446,3,train
HER!! https://t.co/3kTk2X1R5W,42562446,3,train
Sour...Sweet...W...#CurryBrand 🍭🙌🏽 @warriors https://t.co/JMCmveX0yL,42562446,3,val
@SchonfeldRyan @HiveWatch @eatlearnplay Appreciate the support 🙌🏽,42562446,3,train
Splash! 9 of em 🙌🏽 https://t.co/YzkzJnmW2a,42562446,3,train
@Lucas_mitch9 @espn Perfect 😴🙏🏽,42562446,3,train
Let’s gooooooo! Time to change the women’s game…welcome @Kelseyplum10 💪🏽 https://t.co/udPpbUebqe,42562446,3,val
"@jarodlatch Love it, Judson 🙌🏽",42562446,3,train
@Wiseguy115 @NBAOfficial Love the form!,42562446,3,train
Lock in! #DubNation,42562446,3,train
"11 days until the midterm elections... and our future is on the ballot. On #VoteEarlyDay, please join me and @WhenWeAllVote in making sure your critical voice doesn't go unheard. Make your plans to vote 🙌🏽🗳 https://t.co/jUzwIEI9Fp https://t.co/Uj2wBoMTX7",42562446,3,train
Found some of the best sports stories y’all have never heard before…I promise!! Thanks to @audible_com @JoeTessESPN for helping make it happen 🙌🏽🎙 https://t.co/xzkWezMc5L https://t.co/YpLM4gkhAQ,42562446,3,val
Lock in! #DubNation,42562446,3,train
@SunDevilSoccer @warriors Pleasure meeting the squad! Best of luck the rest of the way 💪🏽,42562446,3,train
Always reading on the road!! ✈️ Excited to bring Dr. Daniel Black’s “Don’t Cry For Me” to Phoenix... even more thrilled to announce my @literati Underrated Book Club selections before our flights from The Bay. Come read these incredible stories w/ me 🙌🏽📚 https://t.co/snymEraFfS https://t.co/XAlVHRJ6pF,42562446,3,train
"@JRAM Alright, that’s it. I’m not gonna stand for this pure joy coming from you any longer…",42562446,3,train
10 signature shoes…what a journey. From debuting the #CurryOne at SJND High School in 2015 to the 10’s on Friday. Creativity. Tech. And an unrelenting mission in doing GOOD in everything we do. Not taking any of this for granted. Here’s to another decade. Let’s go!! #CurryBrand https://t.co/LHO7Xi4qnZ https://t.co/g5neB4MZIS,42562446,3,train
.@Dami0nLee 🙌🏽,42562446,3,train
@iamMICK @UnderArmour He crushed it!! 🙌🏽,42562446,3,train
A decade of GOOD. Thankful 🙏🏽 #Curry10 https://t.co/KBDPmDwMvW,42562446,3,train
Philip’s #CashBackShimmy gonna be tough to beat y’all 😂😂😂 @rakuten what you got? https://t.co/qMVIUxEd6t,42562446,3,val
@CoachRVaughn @TheNBPA @azzi_35 Thx for supporting Coach!!,42562446,3,train
"It’s election season y’all!! Join Secretary of State @DrWeber4CA at the 2022 California Fall Youth Vote Summit.. Hear from state leaders, how to make an impact in your community and more 🙌🏽💪🏽 https://t.co/nAGz5EQbeN #CAStudentsVoteProject https://t.co/9bSnDaOzRm",42562446,3,train
@DavidsonMBB 🔥🔥🔥🔥🔥,42562446,3,train
@lyndalemon @MicrosoftFlip @unanimousmedia @penguinkids A lot of superpowers in that room!!,42562446,3,train
@NadineEbri @MicrosoftFlip Thanks Nadine!,42562446,3,train
@boochomp @MicrosoftFlip @PenguinClass @unanimousmedia Love it!!,42562446,3,train
@FCPSLibertyMS @MicrosoftFlip @midgereads I see some game changers! Thanks for watching 💪🏽🦁,42562446,3,train
@TESChallengeLab @FlipgridEvents Thanks for joining the conversation!!,42562446,3,val
@MylifeasJade Thanks for reading Jade 🙌🏽,42562446,3,train
Crazy like that pass last night!! https://t.co/N3mEeNTeMn,42562446,3,train
@LeVelleMoton You love to see it. Keep working VJ 💪🏽,42562446,3,val
Domination at its finest right here! Congrats 🏆🥇 https://t.co/gzWw9ogjGo,42562446,3,train
@FTX_Official 😂😂😂😂 Young baller!,42562446,3,train
Lock in! #DubNation 💤,42562446,3,train
An honor meeting you SUGA!! Welcome to #DubNation https://t.co/cmWEAQ3W4V,42562446,3,train
Love the jersey SUGA!! See you soon ✈️ https://t.co/aZW0NXm2S9,42562446,3,train
Best interview ever?? Best interview ever ✅ Back home in Charlotte with my mama Sonya to talk her new memoir Fierce Love!!️ So proud of this amazing woman. Check it out @literati 🎥 https://t.co/2G2YBF3hbJ https://t.co/vFmVBSr7tb,42562446,3,train
....what schooooooooooooool? Welcome to the @literati fam!! @DavidDTSS https://t.co/1ZE0xXBiLe,42562446,3,train
@PGATOUR @UnderratedGolf 💪🏽💪🏽💪🏽,42562446,3,train
Such a fun night w/ the fam!! Not too often you get to interview your mom about her new memoir 🙌🏽 Thank you @literati for giving us the platform to discuss Fierce Love... F.O.E. Stay tuned for the full convo!! https://t.co/OUnOhiq444,42562446,3,val
@NHL @Marner93 Thanks for the love Mitch!! 💯 #TCC,42562446,3,val
Legend. Take a bow @S10Bird https://t.co/fB39IKdEuk,42562446,3,train
"Proud to announce my first kids' book “I Have a Superpower” is now out!! Our first book from #UnanimousMedia. S/o to @penguinkids for helping us get this out to the world. You don’t have to be perfect, just be the best version of yourself 💪🏽💪🏽📚 https://t.co/BD3tuT7jvG https://t.co/OM2FUOdgCF",42562446,3,train
Straight from the Tour Championship… Thank you @collin_morikawa 🙌🏽 https://t.co/jDsef1mvYI,42562446,3,train
Some things are worth the wait!  #30 up in the rafters looks right! Humbled and blessed to be up there with the @DavidsonWildcat legends. #TCC forever. ALWAYS a great day to be a Wildcat! https://t.co/9eJe6tVheu,42562446,3,train
"Dream BIG!! My first children's book ""I Have a Superpower” is almost here... I hope you’ll join us in helping kids everywhere realize they all have superpowers within them! Pre-order today 🙌🏽📚 https://t.co/BD3tuT7jvG https://t.co/lo6ga6D3Z5",42562446,3,val
Not done yet @serenawilliams 🙏🏽,42562446,3,train
"Our first @underratedgolf Tour champions have been crowned!! Congrats Ashley Shaw and Roman Solomon for taking home the 🏆🏆. S/o to all the amazing people, partners and courses for helping make this mission all possible. So proud of our inaugural season... 🙌🏽🙌🏽🙌🏽 Thank YOU!!! https://t.co/nzgoRumCFA",42562446,3,val
"Another amazing day at the 3rd Annual @workday Charity Classic w/ @ayeshacurry… all benefiting @eatlearnplay 🙌🏽⛳️ Special people, unbelievable vibes... for an amazing cause. Thanks to everyone who made this possible!! Until next year 👏🏽💯 https://t.co/6OJiglG1fI",42562446,3,val
@JaidynElam @underrated Congrats Jaidyn 💯,42562446,3,train
@jordansummers_0 @underrated #LockIn J 🙌🏽,42562446,3,train
@bball_mary @underrated @Rakuten @MARETGIRLSBBALL @Maretathletics @GTSFusionU17UAA @GTS_Fusion Bay bound! Love to see it Maryan 💪🏽,42562446,3,train
@JacksonBleecker @underrated @njpanthersboys Thx for coming out Jackson 🙏🏽,42562446,3,train
@LeftyLyla @underrated @DC_Premier_ @CoachSmlth @SJCHSBBALL @acceleratebball Love it Lyla! The journey is just gettin started 💪🏽,42562446,3,train
"The City of Brotherly Love!! Special to see our young hoopers pull up in Philly and put it all on the line for The @underrated Tour powered by @Rakuten. Grit, passion, intensity…that’s that Philly way. The 16 hoopers who earned a trip to The Bay are…#StayUnderrated https://t.co/KCj4loHwmH",42562446,3,train
Already knew Philly would bring it 💪🏽💪🏽💪🏽 https://t.co/5Hjn49OBdS,42562446,3,train
@underrated @maggiespell2026 @Rakuten Love to see it 😴💤,42562446,3,train
Looks familiar Coach!! @underrated https://t.co/X1HDal2Cyd,42562446,3,train
@dsengeh Love it!! 😴💤,42562446,3,val
@overtime 🤯🤯🤯,42562446,3,train
"Seattle hoops are legendary… Proud The @underrated Tour powered by @rakuten was able to come through the Pacific Northwest. Only 16 players can make it to the Bay, are these the next PNW legends in the making?! Let’s see em!! #StayUnderrated https://t.co/7LREvrY5JL",42562446,3,train
.@garfieldoakland was w/o their library for more than 10 yrs… proud to work with @rakuten and @eatlearnplay to provide all the supplies they need to open their library this fall!! @Rakuten helping w/ Back to School shopping and in The Town doing good. You LOVE to see it!! 📚✏️ https://t.co/V8jMmx6uiM,42562446,3,train
