Unnamed: 0,Tweets,AuthorID
1700,back birth state ... cleveland come know pack weather though ... help,42562446
5392,definitely think list hbar dont speak much im obviously biased,368148234
519,made sure oakland high varsity squad got game day insoles helping protect feet grind season essential athletes levels,267425142
2215,porque porque es un grandsimo entrenador,460116210
4194,champions ... lets go,416814339
6579,mannnn crazy time lol,289760136
2514,celebration couldve better get probably shock,448562247
1198,follow dragonfly popped clear day timeline,35936474
4720,know hoop,116485600
3913,tuffly park mayor today 2pm see,50811932
3051,gotta keep light sid,2279776304
4063,time run,416814339
5358,d-league everything said would happen happened los angeles california,368148234
6289,cleveland thanks everyone helped make yesterday special,244800486
3759,yesterday everyday forever grateful mine hope moms enjoyed day ... 13,50811932
5328,facts,368148234
4626,boys probably camp right movie,116485600
2845,yoooo post pic curls somebody said look like pops bodega yall hilarious,448562247
1679,faith mystery race ... secret selection fam makes debut eye-opening story annalee spain wanna put one,42562446
6015,fireeeeee,244800486
1357,gang said like bob myers brad stevens bouta give jersey aye respect,35936474
6228,hell yeah,244800486
207,definitely setting tone well gift,23083404
3320,whats people,2279776304
6363,refuse believe last weekend summer,244800486
6093,well thats easy answer lol,244800486
1661,f e wherever get books congratulations mama,42562446
4044,hala madrid,416814339
334,chef insane,23083404
3970,az,50811932
5585,also love name jumping tiger,811761399647059968
5296,posted video los angeles california,368148234
3259,game,2279776304
6747,preciate,289760136
3327,got pay nevermind,2279776304
232,hahaha,23083404
2899,proud keep going sug,448562247
1675,promise im going rogue hitting boot new rogue driver hitting deeeeeeeeeep back two healthy feet tho sorta like well know,42562446
1209,truth matters way boy,35936474
2467,bravo,460116210
961,chuch,267425142
6559,vault got lot highlights vault haha,289760136
2264,tune ... easy w,460116210
3566,mine lol,50811932
4583,pep talk,116485600
198,ynwa,23083404
3668,good back king,50811932
6717,ahhh snap,289760136
4351,game,416814339
2127,always come support real madrid :),460116210
4251,cheering injury come man,416814339
611,always goal keep shoes reasonably priced stay line values im launching line certified 95 signature shoe ill wearing court year addition,267425142
6107,added good looks gang,244800486
452,man playing game noon outlawed 8am game insane,23083404
514,dont got real hands explain,267425142
1815,haha boys cooking,42562446
2808,challenge accepted already know plan vote grab squad make plan vote together,448562247
5280,mean 20ppg scorer acl aint mad gotta job,368148234
3029,fun rest taken care,2279776304
6893,different fashooo,289760136
5560,see ya soon,811761399647059968
5492,respect anyone puts work phenom sports performance,368148234
3855,appreciate,50811932
4949,said said,116485600
1252,know people believe unnamed sources anyone thatll listen dont plan retiring anytime soon shit comical point,35936474
3960,forks baby,50811932
3078,wanted,2279776304
35,party year crib friday actually theaters,23083404
5075,base almond milk pineapple juice double blueberry aa strawberry got couple trade secrets added,368148234
236,keep serve going,23083404
1067,family,35936474
81,tb12,23083404
3355,another one,2279776304
6039,loved playing definitely pulled weight right clean mess,244800486
3811,really different bro,50811932
5110,go crazy,368148234
5474,thanks brother,368148234
6432,another fun fact broke college student money also didnt scholarship means pay school mom busted ass pay college tuition year uconn ... sorry didnt give tip prob enough food,244800486
584,im forgetting ive aware good bivol still,267425142
3634,courtesy family,50811932
6992,mannnn ill sick,289760136
6054,3 favorite meme,244800486
3413,student game,2279776304
1371,im star,35936474
3120,". 
   ..",2279776304
6259,positivity choice see potential others see wreckage change others insist stagnation love others see difference,244800486
1788,summer offseason mini golf season catch ya tonight 8| 7c brand new,42562446
2384,caption,460116210
2371,great game watch,460116210
3202,create atmosphere anything possible,2279776304
4923,watched game time yall lou win game enjoy yall night though,116485600
378,nintendo 64,23083404
4646,game espn sportscenter happens espn well,116485600
6092,come hang tmrw night text details 312-766-8221,244800486
2892,hand cookie jar days beard,448562247
6008,nah controller died mid air,244800486
2410,lucky,460116210
220,becky hammond late game ato's fkn point today wow wow wow,23083404
442,appreciate g can't even lie smacking insane,23083404
6001,correction script haliburton win,244800486
1010,lets get welcome back,35936474
5020,clutch denver colorado,368148234
3427,9 months,2279776304
396,cookies cream like cookie dough,23083404
6949,need size 13,289760136
2519,sitting watching lakers play sometime later season bron gone able say hes scored points anyone ever play game lol thats wild,448562247
5085,apology accepted,368148234
5971,thanks kevin mccullough good friend mine plays tech basketball,811761399647059968
1554,love,42562446
5734,1 billion,811761399647059968
2214,partidazo,460116210
3528,merry christmas,50811932
1342,like sports talk radio,35936474
6307,everyday thing ...,244800486
125,go zips,23083404
1635,thank everyone,42562446
4737,11 point lead solid cleveland need raise 16 shooting well 11 little scary youre going miss point,116485600
1505,congrats legendary stuff right,42562446
5356,4 bkn yrs prior acl season believe missed maybe 20games total lol,368148234
5425,posted video los angeles california,368148234
2588,guess youve never missed day work life,448562247
2889,know im gone disagree list lol better ... yall list teams ... senior year 16 top 5 teams stl history ... debate letting yall know whats,448562247
196,ayyyyyyeeeeee let's go,23083404
5047,got question web 3 nfts crypto got hit askdinwiddie,368148234
3453,went hike little fella,2279776304
79,love nature boy legend man continue blessings sent family,23083404
6413,wanna see collab tik tok tag favorite influencer,244800486
151,swear vannah,23083404
5212,furthermore peep recorded still braids,368148234
2621,family,448562247
5933,yes sir gameday,811761399647059968
5654,happy birthday brodie,811761399647059968
324,saw tom hanks clip wife almost trampled paparazzi fuck ever happened personal space tom would stole one would one wrong probably sued protected wife,23083404
1651,congrats,42562446
2610,legendary,448562247
6617,crazy made trailer,289760136
6837,know vibes,289760136
6964,stay course,289760136
4948,ohhhhhh shit,116485600
2002,thank amazing year hvala,460116210
2769,c love pro,448562247
6821,lie dont breakfast whole day offthats much love breakfast,289760136
4062,time ratio,416814339
2352,el classico,460116210
3363,congrats,2279776304
2435,correctly .. confirmation phone ...,460116210
1775,lock,42562446
4533,confused lions protective 3 tos,116485600
5324,lol well honestly anything happen series,368148234
2930,happy birthday dawg keep stl,448562247
2379,halftime report tnt best show,460116210
752,created something next level experience weekend part cleveland tissots activation immersive xr experience brings world like never,267425142
2525,58 thangs sheeeeessshhh,448562247
1331,odd another hoops analyst putting words mouth,35936474
1088,new boardroom collab fire,35936474
6235,oops follow tik tok,244800486
2338,hala madrid,460116210
3968,see movin congrats yung 1 passing mookie blaylock steals,50811932
5271,second time running 5s season start,368148234
4878,im telling,116485600
4657,great wheres rest,116485600
3962,thought good covered anyway,50811932
5528,guru best,811761399647059968
5175,sheesh,368148234
4411,joel embiid,416814339
2696,linked forever,448562247
315,6 years running congratulations enjoy,23083404
2952,22 high-school ... got duke wouldnt let wear 22 lol ... chose 0 cause gilbert one favorite players stuck,448562247
3218,love game steph went crazy 16 threes,2279776304
4192,allwe work struggle triumph,416814339
6588,lmfaoooo,289760136
666,respect aj dont see,267425142
1749,5 3 court giant game dope growing charlotte watching person way made tell love muggs,42562446
718,give lesson,267425142
375,cause dont record label great,23083404
6551,gotta get homie jersey kicks sorry lil guy,289760136
6328,showtime heres red carpet premiere,244800486
6332,wait til guys see project im filming yesterday today 100 dropping youtube vid,244800486
6663,saying anything lol,289760136
2475,bravooo,460116210
6102,3,244800486
1896,ready show yall pretty version ill show yall real version peep rest primetime,42562446
5188,warms heart,368148234
6942,dont even know lets keep going,289760136
4738,figures body forget kgxbosh little bit timmie feel,116485600
93,facts underrated zuuuuuuuuu,23083404
6157,georges f ing niang,244800486
6507,legendary performance right,289760136
4370,processing tos,416814339
6646,bruh im even told justin,289760136
482,looks amazing beautiful stadium st lunatics well im sold batter,23083404
